"","ID","PARAM","Date","Flow","SYM"
"30720","05BB001",1,"1993/12/31 00:00:00.000",9.98,"B"
"30721","05BB001",1,"1994/01/01 00:00:00.000",9.99,"B"
"30722","05BB001",1,"1994/01/02 00:00:00.000",10,"B"
"30723","05BB001",1,"1994/01/03 00:00:00.000",10.1,"B"
"30724","05BB001",1,"1994/01/04 00:00:00.000",10.1,"B"
"30725","05BB001",1,"1994/01/05 00:00:00.000",9.76,"B"
"30726","05BB001",1,"1994/01/06 00:00:00.000",8.71,"B"
"30727","05BB001",1,"1994/01/07 00:00:00.000",8.96,"B"
"30728","05BB001",1,"1994/01/08 00:00:00.000",10.2,"B"
"30729","05BB001",1,"1994/01/09 00:00:00.000",10.5,"B"
"30730","05BB001",1,"1994/01/10 00:00:00.000",10.8,"B"
"30731","05BB001",1,"1994/01/11 00:00:00.000",10.9,"B"
"30732","05BB001",1,"1994/01/12 00:00:00.000",11,"B"
"30733","05BB001",1,"1994/01/13 00:00:00.000",11,"B"
"30734","05BB001",1,"1994/01/14 00:00:00.000",10.9,"B"
"30735","05BB001",1,"1994/01/15 00:00:00.000",10.6,"B"
"30736","05BB001",1,"1994/01/16 00:00:00.000",9.48,"B"
"30737","05BB001",1,"1994/01/17 00:00:00.000",7.97,"B"
"30738","05BB001",1,"1994/01/18 00:00:00.000",8.07,"B"
"30739","05BB001",1,"1994/01/19 00:00:00.000",9.17,"B"
"30740","05BB001",1,"1994/01/20 00:00:00.000",9.07,"B"
"30741","05BB001",1,"1994/01/21 00:00:00.000",9,"B"
"30742","05BB001",1,"1994/01/22 00:00:00.000",9.84,"B"
"30743","05BB001",1,"1994/01/23 00:00:00.000",10.1,"B"
"30744","05BB001",1,"1994/01/24 00:00:00.000",10.3,"B"
"30745","05BB001",1,"1994/01/25 00:00:00.000",10.9,"B"
"30746","05BB001",1,"1994/01/26 00:00:00.000",10.4,"B"
"30747","05BB001",1,"1994/01/27 00:00:00.000",9.39,"B"
"30748","05BB001",1,"1994/01/28 00:00:00.000",8.77,"B"
"30749","05BB001",1,"1994/01/29 00:00:00.000",9.37,"B"
"30750","05BB001",1,"1994/01/30 00:00:00.000",9.83,"B"
"30751","05BB001",1,"1994/01/31 00:00:00.000",9.93,"B"
"30752","05BB001",1,"1994/02/01 00:00:00.000",9.28,"B"
"30753","05BB001",1,"1994/02/02 00:00:00.000",9.21,"B"
"30754","05BB001",1,"1994/02/03 00:00:00.000",8.8,"B"
"30755","05BB001",1,"1994/02/04 00:00:00.000",8.25,"B"
"30756","05BB001",1,"1994/02/05 00:00:00.000",8.62,"B"
"30757","05BB001",1,"1994/02/06 00:00:00.000",8.76,"B"
"30758","05BB001",1,"1994/02/07 00:00:00.000",8.11,"B"
"30759","05BB001",1,"1994/02/08 00:00:00.000",8.81,"B"
"30760","05BB001",1,"1994/02/09 00:00:00.000",9.34,"B"
"30761","05BB001",1,"1994/02/10 00:00:00.000",8.67,"B"
"30762","05BB001",1,"1994/02/11 00:00:00.000",8.95,"B"
"30763","05BB001",1,"1994/02/12 00:00:00.000",9.05,"B"
"30764","05BB001",1,"1994/02/13 00:00:00.000",9.19,"B"
"30765","05BB001",1,"1994/02/14 00:00:00.000",9.29,"B"
